PA14_RS03195	6409.14101991025	6.29395371289429	0.149594234182262	42.0735046861891	0	0
PA14_RS03230	6957.98792493151	5.22286477987862	0.130748327196454	39.9459395914952	0	0
PA14_RS03255	6407.76329512242	4.76990961274633	0.119620767793949	39.8752633068085	0	0
PA14_RS03330	7114.64246321957	4.93456592337202	0.124032809227494	39.7843599133622	0	0
PA14_RS31360	2949.14932621464	6.30579861159469	0.162514275670489	38.8015058097432	0	0
PA14_RS20105	5302.94956051965	5.26374472133361	0.131698513974605	39.9681405847039	0	0
PA14_RS03290	3276.15016649613	5.51331771610822	0.15319131478906	35.9897538819344	1.20996675031164e-283	8.35914172072439e-281
PA14_RS03305	5000.58481825467	4.98537316558321	0.140712201584802	35.4295726272089	5.98621317072102e-275	3.61866586170086e-272
PA14_RS31795	6609.95357599388	5.65185438743088	0.162657256683336	34.7470165344914	1.53752489406266e-264	8.26163376409671e-262
PA14_RS31185	2292.14700763276	4.9906813492714	0.146727133753761	34.0133499618879	1.41429864840479e-253	6.83954826368558e-251
PA14_RS03335	2505.55457916897	4.8703889215666	0.147090497608551	33.1115129852105	2.02930588576718e-240	8.92156660324554e-238
PA14_RS03260	1986.02913610874	4.71863323483654	0.143222708437689	32.94612485903	4.8071113472549e-238	1.93726587294372e-235
PA14_RS03240	6405.88619878212	5.16183422350956	0.157822063382614	32.7066704925505	1.2554089326633e-234	4.67012122950747e-232
PA14_RS03210	1449.76726168592	5.34517270427537	0.169297667885801	31.5726304504143	8.77192199495017e-219	3.0300724833985e-216
PA14_RS03190	1417.13830134757	5.69132595748046	0.18175555073574	31.3130792123936	3.09716009319938e-215	9.9852441404748e-213
PA14_RS30150	6529.07256839666	5.61354053955097	0.182328644475935	30.7880341878584	3.78939019381083e-208	1.14534318607932e-205
PA14_RS03220	1848.70228959833	5.69928902600043	0.186261839822211	30.5982644187369	1.29078615250081e-205	3.67190696087879e-203
PA14_RS03320	1287.65135375969	5.16107747057514	0.17297618629255	29.8369248460962	1.29743959138079e-195	3.4857877021764e-193
PA14_RS03250	1395.35050194995	5.4121151388877	0.183076836886732	29.5619873650982	4.60603621379806e-192	1.17235742789092e-189
PA14_RS03270	1151.87759835778	4.51871315008609	0.154750446950571	29.2000006405759	1.93917803971502e-187	4.68893250003092e-185
PA14_RS03245	990.622736344219	4.96553869670448	0.171332304151614	28.9819174573781	1.11208528001265e-184	2.56097353054342e-182
PA14_RS03200	961.941044997088	5.87641215821899	0.20713088797052	28.3705255927611	4.67308546285923e-177	1.02722914992669e-174
PA14_RS03215	964.390456050642	5.74499769848658	0.205467437381541	27.9606236963888	4.89656349915839e-172	1.02955569921435e-169
PA14_RS31740	1347.29216820475	4.8746808285659	0.176299804670697	27.6499502519082	2.79463669510872e-168	5.63119294064406e-166
PA14_RS03315	841.27900236837	5.35172585775019	0.196697447004746	27.2079070635882	5.23633306639911e-163	1.01291626836424e-160
PA14_RS03235	892.724998220335	4.61958753705579	0.170197930406556	27.1424424845875	3.10946363033929e-162	5.78360235243107e-160
PA14_RS03225	769.924594761869	5.46037232933495	0.202447022387742	26.9718579455164	3.16166589844672e-160	5.66289492032901e-158
PA14_RS03325	1154.52377583599	4.94697833072964	0.183592291286055	26.9454577644644	6.44812330185498e-160	1.11368301027752e-157
PA14_RS10205	811.730832637411	4.20012214373973	0.158192922204376	26.5506325138455	2.52536971947694e-155	4.21127171151397e-153
PA14_RS21365	872.786887290718	4.78589961109579	0.181464057772504	26.3738156737118	2.73695796101072e-153	4.41197623314929e-151
PA14_RS21915	1779.68309718017	3.85572061972383	0.147727633604635	26.1001988974043	3.62689102523983e-150	5.65794999937413e-148
PA14_RS10200	713.726596971871	4.29809348800651	0.168374725594908	25.5269517014524	9.90031772551603e-144	1.49618551626861e-141
PA14_RS25755	1149.32589047743	4.18086322983071	0.165962409727471	25.1916276504792	4.9480251235792e-140	7.25110590837242e-138
PA14_RS03345	1442.99613475144	4.81941659875141	0.193613278926306	24.8919734507766	9.08879551995082e-137	1.29274750395536e-134
PA14_RS03340	720.445276761438	4.72365343025165	0.190732785772009	24.7658178489461	2.09434559400659e-135	2.89378722646168e-133
PA14_RS03180	910.800635249241	4.70321028852252	0.190839357241031	24.6448654853849	4.17746836266462e-134	5.61173250051281e-132
PA14_RS07040	1669.06707325272	3.46208301334383	0.14390393625233	24.0582926604119	6.83582816874185e-128	8.93461216865826e-126
PA14_RS03205	1174.01274495911	4.82849771582353	0.203293443931346	23.7513695594343	1.06351254214e-124	1.35345964573396e-122
PA14_RS30775	4692.61165280565	3.91856736214854	0.180247609726022	21.7399130457531	8.60616787194958e-105	1.06716481612175e-102
PA14_RS21370	436.284670397218	4.56285293423187	0.211484640307787	21.5753395971984	3.06223808477704e-103	3.70224584449544e-101
PA14_RS07980	478.726990639342	4.22562716650623	0.204921166121591	20.62074526747	1.78783250185104e-94	2.10877023876868e-92
PA14_RS21310	576.829707957311	3.38599121970204	0.165747449014339	20.4286173925314	9.31009478770498e-93	1.07199091412717e-90
PA14_RS30135	886.236487413767	3.51167574669788	0.173805682784375	20.2046083329421	8.91742879597961e-91	1.00289966645017e-88
PA14_RS03310	303.729977306479	5.19857389636769	0.260774744514273	19.9351126047528	2.01850321601244e-88	2.21851853469003e-86
PA14_RS07045	420.063094375249	3.53805758660681	0.178306731529371	19.8425351430102	1.27846419048082e-87	1.37392285003672e-85
PA14_RS07985	333.894069606095	4.36791575494431	0.220274120833436	19.82945494649	1.6582690658298e-87	1.74334547877237e-85
PA14_RS14245	301.162195263324	4.83034991908671	0.245057625462684	19.7110777922813	1.73237708767494e-86	1.7825054459566e-84
PA14_RS00350	471.980626620884	4.0698926442511	0.210122537890664	19.3691390038742	1.4058885074937e-83	1.4164326712999e-81
PA14_RS03265	295.124997932472	4.93415522197618	0.257062707403502	19.1943641760188	4.12499751736249e-82	4.07111999876837e-80
PA14_RS05825	1345.6777420831	2.76232206733386	0.147457400049716	18.7330175793315	2.66380323994608e-78	2.57643049367585e-76
PA14_RS30075	460.591720561408	4.1412671115455	0.227857044912666	18.174847800439	8.16548276696477e-74	7.74279895314542e-72
PA14_RS21390	400.844619264196	3.20353788209451	0.180002827702658	17.7971530946522	7.43538209150002e-71	6.91490534509501e-69
PA14_RS01270	2407.37087814126	2.23693215232447	0.129506723756799	17.2727105391471	7.55109955179638e-67	6.89002215707308e-65
PA14_RS21385	302.009018688763	3.54097667105538	0.212933295440364	16.6295114332981	4.26054148269122e-62	3.81555159449903e-60
PA14_RS03280	211.251570136367	4.84745435406237	0.295910446546174	16.3814911255793	2.5930739706564e-60	2.28001922219897e-58
PA14_RS03185	606.543983967068	2.89787453027545	0.184916461357353	15.671263169347	2.37805808839033e-55	2.05362302061707e-53
PA14_RS22675	180.468110033269	3.87945517510652	0.255916724012744	15.1590529695642	6.60143331481575e-52	5.60079500183315e-50
PA14_RS21910	191.254063544347	4.02806547972422	0.272598648269069	14.776542383102	2.075508664399e-49	1.73054481052303e-47
PA14_RS03355	504.58915586254	2.14470094026531	0.151660131446769	14.1414946684131	2.10759884766132e-45	1.72751661479494e-43
PA14_RS20090	2582.26975789713	1.63487316687909	0.117152781137726	13.9550521208465	2.93087389882026e-44	2.36228436244913e-42
PA14_RS16375	203.722506946563	3.13291701014368	0.227096671044223	13.795521509576	2.71184621686313e-43	2.1499161155328e-41
PA14_RS30930	1387.45472858285	-1.60375966228746	0.118452366590082	-13.5392791926011	9.16841373087342e-42	7.15136271008127e-40
