PA14_RS03190	3063.25575749326	6.93547280227383	0.178205994110342	38.9182913677949	0	0
PA14_RS03195	8369.86311114625	6.80187241545453	0.144914409579303	46.937170949396	0	0
PA14_RS03210	2152.09748683558	6.04442139523615	0.155500647215147	38.870715353829	0	0
PA14_RS03220	3274.44095976443	6.65020670236533	0.170181919092468	39.0770461270444	0	0
PA14_RS03230	12450.1110849995	6.19880113769753	0.124601463821234	49.7490233870042	0	0
PA14_RS03240	14825.3368330061	6.51341340032169	0.155324161175993	41.9343220720281	0	0
PA14_RS03245	2022.05588177543	6.13728507394276	0.163097124052744	37.6296339349186	0	0
PA14_RS03255	12639.3859390602	5.89533814561491	0.112936818249995	52.2003208250926	0	0
PA14_RS03260	3556.90324630889	5.70391902925855	0.133220632493743	42.8155828604584	0	0
PA14_RS03290	6322.69441228002	6.59389169224483	0.142735842833034	46.1964672738722	0	0
PA14_RS03305	9077.9134197716	5.98569587163556	0.138986715228353	43.0666762776655	0	0
PA14_RS03330	12499.1839393071	5.88700220570245	0.115317844561349	51.050227552342	0	0
PA14_RS31185	3367.44332750786	5.68037491474297	0.150820187336489	37.6632267540533	0	0
PA14_RS03335	3646.24570409037	5.54771395636216	0.141613142493001	39.1751348688299	0	0
PA14_RS31360	3783.58997293994	6.78855420838044	0.163453081146461	41.5321275118553	0	0
PA14_RS30150	9381.72871245125	6.26737315097306	0.142361191621355	44.0244499192075	0	0
PA14_RS20105	9606.60501777122	6.25666579111519	0.139720419933607	44.7798954089048	0	0
PA14_RS21915	3978.66828390903	5.18913281417207	0.129194548733123	40.165261344666	0	0
PA14_RS31795	11132.6689312709	6.53513103840323	0.15806612309139	41.3442862429464	0	0
PA14_RS03250	2130.97382601532	6.15536963354588	0.166358379896036	37.0006586827344	1.11752358744929e-299	2.70217203445238e-297
PA14_RS03270	2240.19673434233	5.6271274710574	0.152579752420856	36.8799095671375	9.7016957935432e-298	2.23416194559881e-295
PA14_RS03320	2015.06697252521	5.94010109076072	0.166622381249745	35.6500792162926	2.3496203972892e-278	5.16489283695025e-276
PA14_RS03315	1448.91328212495	6.26830158940846	0.186633322310124	33.5861866028007	2.66915500507113e-247	5.61218852370607e-245
PA14_RS03325	1728.78152224538	5.66775332903127	0.175149943979524	32.3594355799159	1.022040427638e-229	2.05941146169058e-227
PA14_RS03235	1154.51202439586	5.12406839341432	0.159847084273957	32.0560641858961	1.80718765820135e-225	3.4958238060247e-223
PA14_RS03225	1198.47059936946	6.23251051836171	0.195061123493615	31.9515770581816	5.13681145869697e-224	9.55446931317636e-222
PA14_RS21365	1790.77021939199	5.97069215828915	0.18695974949754	31.9357090193774	8.53189332549476e-224	1.52815689341084e-221
PA14_RS03215	1193.27582187813	6.17510818269393	0.195495420702738	31.5869709914257	5.57465990514521e-219	9.62823403617223e-217
PA14_RS03200	1236.18213942332	6.36502093800811	0.205860019028075	30.9191700654611	6.6003304541623e-210	1.10066200263203e-207
PA14_RS03340	1164.74818423391	5.55766289436304	0.179865690029896	30.8989607380891	1.23347885574347e-209	1.98836791545848e-207
PA14_RS03180	1331.946022484	5.38900910291257	0.182210471829346	29.5757376006346	3.06585005505752e-192	4.78272608588974e-190
PA14_RS10205	948.370264255539	4.55727703286313	0.155651249128189	29.2787694180978	1.93287978565184e-188	2.92106457606635e-186
PA14_RS31740	1601.97819652435	5.2542652174289	0.182543603691991	28.7836172353347	3.43966895580889e-182	5.04067850614902e-180
PA14_RS21370	879.731474567532	5.72200637350294	0.200818728294283	28.4933901439601	1.41455383073382e-178	2.0119948015967e-176
PA14_RS07040	2199.29969692653	4.01609857459924	0.141730427280679	28.3361777118323	1.23901961376824e-176	1.71197110062377e-174
PA14_RS03205	1525.13177402137	5.34127374086425	0.188504117636943	28.3350507555039	1.27927448148327e-176	1.71849205345919e-174
PA14_RS03345	1412.12529931988	4.9129605276436	0.175315070425057	28.0236063889543	8.38006473752149e-173	1.09529711001767e-170
PA14_RS10200	802.925363317527	4.596653968766	0.177030615432771	25.9653052525913	1.22143324622936e-148	1.55443452072767e-146
PA14_RS25755	1136.49708628991	4.2887009496396	0.168773308743743	25.4110142270859	1.90549993601455e-142	2.36281992065804e-140
PA14_RS30075	863.400764075398	5.19893333141818	0.205323204571864	25.3207295408179	1.88864081039567e-141	2.28336673976836e-139
PA14_RS03310	556.191684527884	6.20525828583518	0.251887830266418	24.6350063013047	5.32830882798057e-134	6.28480524197904e-132
PA14_RS30775	5966.65141195571	4.40881257460615	0.184390300522797	23.9102195837089	2.39787406663786e-126	2.76098071101445e-124
PA14_RS05825	1686.44872463547	3.26084159275486	0.136859486475877	23.8262007020582	1.78762091608227e-125	2.01044994190089e-123
PA14_RS21390	631.224394325496	4.04010847707343	0.171195471817781	23.5993886647521	3.91022156406509e-123	4.29768897359517e-121
PA14_RS20090	4008.68548841112	2.56402089516188	0.112420356622306	22.8074431730911	3.86809484001931e-115	4.15691258807409e-113
PA14_RS21385	573.402260743791	4.64431551748049	0.208511848080485	22.2736288620289	6.65846190493766e-110	7.00006995049533e-108
PA14_RS14245	362.693221488302	5.23301007170508	0.249640388868555	20.9621932389332	1.45238426323841e-97	1.49441070149382e-95
PA14_RS07980	520.260210584061	4.4811824566092	0.215834252714781	20.7621468800458	9.52164901262505e-96	9.59306138021974e-94
PA14_RS07985	330.296612768938	4.47436805234801	0.221888156218428	20.1649701750797	1.98866719693545e-90	1.96269276824078e-88
PA14_RS03280	330.114995621492	5.62567440066177	0.280782480231007	20.0357030682021	2.69013559198366e-89	2.6018991445666e-87
PA14_RS21310	550.572057096371	3.44617175220459	0.173750727460818	19.8339989855969	1.51502237053878e-87	1.43659768312266e-85
PA14_RS07045	404.029480616845	3.60844364064605	0.185718219258882	19.4296696093993	4.33140959034628e-84	4.02821091902204e-82
PA14_RS03265	271.094911163341	4.93151193814924	0.259444206021435	19.0079863943534	1.46467681556591e-80	1.33644850567485e-78
PA14_RS00350	403.126325205773	3.95509205078147	0.220060048925364	17.9727854742179	3.18322751468143e-72	2.85075708537026e-70
PA14_RS21375	232.103101648625	5.39478369294162	0.302068710324437	17.859458820304	2.43993479130729e-71	2.14536811832038e-69
